WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE,TD(t)
8,7610,Trey Lance,QB,25.4,LAC,999.0,999,999,0,0,0,1,0,0,73,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIN,10,·,·,·,0.0
8,4171,Josh Reynolds,WR,30.6,NYJ,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CIN,23,IR,IR,IR,0.0
8,8172,Greg Dulcich,TE,25.5,MIA,999.0,999,999,0,0,0,1,1,0,69,19,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,28.0%,NA,NA,NA,0,NA,0,0,NA,0.0,9,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ ATL,32,·,3.2,-3.2,0.0
8,4381,Taysom Hill,TE,35.1,NO,41.0,40,39,2.2,1.7,1.2,1,1,0,72,5,0,0.0%,0,0,0,0,0,0,0.00,6,0,0,0,0.00,0.00,1,2,0,0,0,1,4,6,6.0,6.0,2,0,1,12,0,NA,6,3,7.0%,NA,NA,NA,1,NA,1,3,0.333,1.0,NA,NA,NA,0,NA,0.00,0.0%,0.0%,0.0,NA,0,12,vs TB,18,·,4.9,-2.7,0.0
8,12718,Konata Mumpfield,WR,22.9,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,11994,Kameron Johnson,WR,23.5,TB,999.0,999,999,0,0,0,1,1,0,58,6,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,10.0%,NA,NA,NA,0,NA,0,0,NA,0.0,1,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ NO,16,·,2.1,-2.1,0.0
8,11595,Jared Wiley,TE,24.9,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs WAS,14,·,0.4,-0.4,0.0
8,11615,Ainias Smith,WR,24.3,CAR,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs BUF,24,·,·,·,0.0
8,9999,Will Levis,QB,26.2,TEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ IND,13,IR,IR,IR,0.0
8,8204,Bo Melton,WR,26.2,GB,999.0,999,999,0,0,0,1,1,0,64,1,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,2.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PIT,6,·,·,·,0.0
8,8168,Skyy Moore,WR,25.0,SF,999.0,999,999,0,0,0,1,1,0,48,9,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,19.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,6,3.1%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ HOU,28,·,2.0,-2.0,0.0
8,5854,Drew Lock,QB,28.9,SEA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,2374,Tyler Lockett,WR,33.0,TEN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ IND,2,·,·,·,0.0
8,4177,Mack Hollins,WR,32.0,NE,15.0,17,24,15.9,12.4,8.9,1,1,1,68,49,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,58,0,4,0,7,31,89,12.7,12.7,0,0,0,89,0,NA,0,0,72.0%,NA,NA,NA,0,NA,4,7,0.571,4.0,23,29.2%,3.87,0,NA,NA,NA,NA,NA,0.174,NA,89,vs CLE,19,·,3.8,12.1,0.0
8,11748,Bub Means,WR,24.7,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs TB,21,IR,IR,IR,0.0
8,11573,Frank Gore Jr.,RB,23.5,BUF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CAR,24,·,·,·,0.0
8,7891,Brock Wright,TE,26.8,DET,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,12699,LaJohntay Wester,WR,23.5,BAL,999.0,999,999,0,0,0,1,0,0,62,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CHI,9,·,0.1,-0.1,0.0
8,6869,Adam Trautman,TE,28.6,DEN,999.0,999,999,0,0,0,1,1,1,63,40,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,63.0%,NA,NA,NA,0,NA,0,0,NA,0.0,9,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs DAL,12,·,1.7,-1.7,0.0
8,10866,Aidan O'Connell,QB,27.1,LV,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,11895,Mason Tipton,WR,25.0,NO,999.0,999,999,0,0,0,1,1,0,72,4,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,6.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,3,2.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs TB,21,·,·,·,0.0
8,8177,Grant Calcaterra,TE,26.8,PHI,999.0,999,999,0,0,0,1,1,1,57,36,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,61.0%,NA,NA,NA,0,NA,0,0,NA,0.0,9,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs NYG,24,·,2.6,-2.6,0.0
8,11574,Dylan Laube,RB,25.8,LV,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,11649,Kendall Milton,RB,23.6,CIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYJ,20,·,·,·,0.0
8,8145,Jeremy Ruckert,TE,25.1,NYJ,33.0,30,26,3.4,2.9,2.4,1,1,0,72,37,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,4,0,1,0,1,20,24,24.0,24.0,0,0,0,24,0,NA,0,0,51.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,7,3.0%,3.43,0,NA,NA,NA,NA,NA,0.143,NA,24,@ CIN,1,·,2.4,1.0,0.0
8,2197,Brandin Cooks,WR,32.0,NO,61.0,63,68,5.2,3.7,2.2,1,1,0,72,44,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,19,0,2,0,4,3,22,7.3,5.5,0,0,0,22,0,NA,0,0,61.0%,NA,NA,NA,0,NA,2,4,0.500,2.0,35,7.8%,0.63,0,NA,NA,NA,NA,NA,0.057,NA,22,vs TB,21,·,4.4,0.8,0.0
8,1837,Jimmy Garoppolo,QB,33.9,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,8135,Treylon Burks,WR,25.5,WAS,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ KC,2,·,·,·,0.0
8,11636,Johnny Wilson,WR,24.5,PHI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYG,3,IR,IR,IR,0.0
8,5185,Allen Lazard,WR,29.8,NYJ,87.0,87,87,1.5,1,0.5,1,1,1,72,56,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-2,0,0,0,2,7,5,5.0,2.5,0,0,0,5,0,NA,0,0,78.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,26,6.1%,0.19,0,NA,NA,NA,NA,NA,0.000,NA,5,@ CIN,23,·,6.8,-5.3,0.0
8,9505,Deuce Vaughn,RB,23.9,DEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DAL,6,·,·,·,0.0
8,5973,Josh Oliver,TE,28.5,MIN,999.0,999,999,0,0,0,1,1,0,49,4,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,8.0%,NA,NA,NA,0,NA,0,0,NA,0.0,1,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ LAC,23,Q,2.0,-2.0,0.0
8,7593,Trey Sermon,RB,26.7,PIT,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs GB,29,·,·,·,0.0
8,5938,Lil'Jordan Humphrey,WR,27.4,NYG,999.0,999,999,0,0,0,1,1,0,52,33,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,63.0%,NA,NA,NA,0,NA,0,0,NA,0.0,22,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ PHI,12,·,3.5,-3.5,0.0
8,10216,Kenny McIntosh,RB,25.6,SEA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,6853,Van Jefferson,WR,29.2,TEN,85.0,85,85,1.6,1.1,0.6,1,1,0,71,56,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,5,0,0,0,8,1,6,6.0,0.8,0,0,0,6,0,NA,0,0,79.0%,NA,NA,NA,0,NA,0,8,0.000,0.0,36,21.1%,0.17,0,NA,NA,NA,NA,NA,0.000,NA,6,@ IND,2,·,6.4,-4.8,0.0
8,10234,Derius Davis,WR,25.0,LAC,999.0,999,999,0,0,0,1,1,0,73,3,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,4.0%,NA,NA,NA,0,NA,0,0,NA,0.0,1,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs MIN,14,·,0.2,-0.2,0.0
8,6011,Gardner Minshew,QB,29.4,KC,999.0,999,999,0,0,0,1,0,0,69,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs WAS,8,·,·,·,0.0
8,12715,Thomas Fidone,TE,23.0,NYG,999.0,999,999,0,0,0,1,0,0,52,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,29,·,·,·,0.0
8,12494,Kyle McCord,QB,23.0,PHI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYG,3,·,·,·,0.0
8,7083,Tyler Huntley,QB,27.6,BAL,16.0,16,16,16.74,16.74,16.74,1,1,1,62,62,0,77.3%,144,22,17,7,5,0,116.90,239,2,1,186,8.45,10.94,0,0,0,0,0,0,0,0,0.0,0.0,8,0,4,53,0,NA,53,6.63,100.0%,NA,NA,NA,4,NA,12,30,NA,NA,NA,NA,NA,8,36.4%,2.64,9.1%,11.1%,9.3,NA,27,239,vs CHI,7,·,17.3,-0.6,1.0
8,4147,Samaje Perine,RB,30.0,CIN,14.0,12,11,17,16.5,16,1,1,0,59,25,0,0.0%,0,0,0,0,0,0,0.00,94,0,0,0,0.00,0.00,1,-2,0,0,0,1,8,6,6.0,6.0,9,3,4,100,1,72,94,10.44,42.0%,7,8.00,0.778,5,1.578,5,10,0.500,5.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,100,vs NYJ,20,·,7.5,9.5,1.0
8,11306,Xavier Gipson,WR,24.6,PHI,88.0,89,90,1.3,0.8,0.3,1,1,0,57,5,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-5,0,0,0,1,8,3,3.0,3.0,0,0,0,3,0,NA,0,0,8.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,2,5.0%,1.50,0,NA,NA,NA,NA,NA,0.000,NA,3,vs NYG,3,·,1.3,0.0,0.0
8,5987,Alexander Mattison,RB,27.3,MIA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ ATL,18,IR,IR,IR,0.0
8,5985,Foster Moreau,TE,28.4,NO,999.0,999,999,0,0,0,1,1,1,72,13,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,18.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,7,2.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs TB,18,·,0.6,-0.6,0.0
8,11210,Malik Heath,WR,25.6,GB,58.0,59,60,5.9,4.4,2.9,1,1,0,64,21,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,7,0,2,0,3,22,29,9.7,9.7,0,0,0,29,0,NA,0,0,33.0%,NA,NA,NA,0,NA,2,3,0.667,2.0,8,8.1%,3.63,0,NA,NA,NA,NA,NA,0.250,NA,29,@ PIT,6,·,3.6,2.3,0.0
8,6920,Isaiah Hodgins,WR,26.9,PIT,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs GB,17,·,·,·,0.0
8,827,Tyrod Taylor,QB,36.2,NYJ,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CIN,9,OUT,OUT,OUT,0.0
8,4351,Tim Patrick,WR,31.8,JAX,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,5917,Mecole Hardman,WR,27.6,FA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,,·,·,·,0.0
8,6850,Harrison Bryant,TE,27.4,HOU,999.0,999,999,0,0,0,1,1,0,80,22,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,28.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,3,2.6%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs SF,8,·,3.8,-3.8,0.0
8,8118,David Bell,WR,24.8,CLE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NE,11,NA,NA,NA,0.0
8,11729,Sione Vaki,RB,24.2,DET,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,5086,Marquez Valdes-Scantling,WR,31.0,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ HOU,28,Q,Q,Q,0.0
8,829,Andy Dalton,QB,37.9,CAR,28.0,28,28,2.1,2.1,2.1,1,1,1,61,61,2,66.7%,124,24,16,11,8,1,70.70,176,7,0,175,7.29,10.94,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,1,0,NA,1,0.5,100.0%,NA,NA,NA,0,NA,11,26,NA,NA,NA,NA,NA,11,45.8%,2.66,0.0%,43.8%,7.9,NA,32,176,vs BUF,21,·,17.2,-15.1,0.0
8,3257,Jacoby Brissett,QB,32.8,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,7608,Khalil Herbert,RB,27.4,SEA,999.0,999,999,0,0,0,1,0,0,72,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,3634,Kalif Raymond,WR,31.1,DET,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,6126,Irv Smith,TE,27.1,HOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,8,Q,Q,Q,0.0
8,10857,Stetson Bennett,QB,27.9,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,6144,Trayveon Williams,RB,27.9,FA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,,·,·,·,0.0
8,12473,Mitchell Evans,TE,22.5,CAR,999.0,999,999,0,0,0,1,1,1,61,16,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,26.0%,NA,NA,NA,0,NA,0,0,NA,0.0,3,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs BUF,31,·,1.7,-1.7,0.0
8,5374,Justin Watson,WR,29.5,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,18,IR,IR,IR,0.0
